"","subject","activity","act_code","bod_acc_x_mean","bod_acc_x_sd","bod_acc_y_mean","bod_acc_y_sd","bod_acc_z_mean","bod_acc_z_sd","bod_gyro_x_mean","bod_gyro_x_sd","bod_gyro_y_mean","bod_gyro_y_sd","bod_gyro_z_mean","bod_gyro_z_sd","tot_acc_x_mean","tot_acc_x_sd","tot_acc_y_mean","tot_acc_y_sd","tot_acc_z_mean","tot_acc_z_sd","group"
"3198",1,"WALKING",1,0.0141532107109375,0.212197523488862,-0.000942257279687499,0.171954545504549,0.0122301582953125,0.12247677202206,-0.0168643491226562,0.382615859018303,-0.0152351931875,0.655387809251959,0.0081788088828125,0.288800731534139,1.0039714359375,0.211941939619686,-0.295060278953125,0.17172934572471,-0.106044191140625,0.120831165684298,"train"
"3199",1,"WALKING",1,0.009977879125,0.223977296850258,0.000262089275000001,0.184650870556292,0.0175670182851562,0.118483526556439,-0.000494193281249999,0.385601831444168,0.0139372441171875,0.647989956746716,0.0134787126371875,0.304594890615207,0.9968585265625,0.223719026239028,-0.2942439996875,0.18405139190774,-0.09487533075,0.118062229156455,"train"
"3200",1,"WALKING",1,-0.0014540569625,0.213432781625079,0.000444988023437501,0.186347503989629,0.0017742519765625,0.125694927731203,0.0055722003828125,0.434068638783071,-0.019303230046875,0.678371043461715,0.02196634892625,0.293076640760947,0.98437333828125,0.213130127617218,-0.28784863171875,0.185723021712972,-0.100711397445313,0.123990152108541,"train"
"3201",1,"WALKING",1,-0.0104887236265625,0.204815284336164,-0.0099346464296875,0.187652223498948,-0.0100482988,0.128898347302619,0.00434762521875,0.417770395460474,-0.04751500309375,0.698745314610099,0.0044049080078125,0.30238716710344,0.97758371484375,0.204767348074759,-0.29087331590625,0.187662400171049,-0.112626512140625,0.12611645935008,"train"
"3202",1,"WALKING",1,-0.00784989213515625,0.212341802297037,2.74582031249901e-06,0.200183463389449,-0.0049096433625,0.129254687318797,0.01789262825,0.417276011691752,-0.0371963890617188,0.703125778724127,3.02967031250001e-05,0.31908124107251,0.97804019296875,0.211980913326747,-0.285132695492188,0.200119189959257,-0.1141216595625,0.127094437397076,"train"
"3203",1,"WALKING",1,0.00367801950859375,0.196199229944031,0.0106131864609375,0.189081943777952,-0.006360914921875,0.12280177954413,-0.0149317571015625,0.437207280012173,0.00683211648515625,0.671540245284568,0.0111448389296875,0.314944546978821,0.98841640625,0.195910407637322,-0.275990803851562,0.18899471997881,-0.116901061429687,0.121202992555772,"train"
"3204",1,"WALKING",1,0.000606574962500001,0.228018569346606,-0.0008946710703125,0.175494982166165,-0.0366096848984375,0.127350725181945,-0.188415739773438,0.449993806820277,0.051726042359375,0.652572143290081,0.007491084640625,0.295062382097858,0.99362266484375,0.227834891404201,-0.286472328671875,0.174683537529474,-0.119028663833594,0.122733917879047,"train"
"3205",1,"WALKING",1,0.014323619734375,0.240565074173635,-0.010419715015625,0.20597528155587,-0.00761892534375,0.130608526478498,-0.0965366943203125,0.468417582025263,0.002364103328125,0.709780129726827,-0.036912012921875,0.324449108999944,0.99879569375,0.240435410667605,-0.304059179609375,0.205668586810818,-0.120224408208594,0.127291538456744,"train"
"3206",1,"WALKING",1,0.0012737123828125,0.226376492007566,-0.00445694005078125,0.204318012380088,-0.00458618849375,0.126583449250979,-0.042125919921875,0.411405822551461,0.0697718835625,0.722148475226838,-0.0079997130859375,0.312493365404226,0.9855557734375,0.226152562710109,-0.296181376484375,0.204265076716149,-0.114480612567969,0.12383568644542,"train"
"3207",1,"WALKING",1,-0.0092152775234375,0.216767424350568,0.0121851908710937,0.174886481395618,-0.0004337399703125,0.122973112306216,0.004103684375,0.365004429067687,0.0773098990625,0.673575017427479,0.0281209168984375,0.286887880055415,0.9820684453125,0.216767246950057,-0.275133218046875,0.174415287642422,-0.110416721927344,0.121921325351793,"train"
"3208",1,"WALKING",1,-0.0011601202765625,0.22326321549917,0.011022864765625,0.186093593135341,0.0180429065,0.121597620736452,0.01828104475,0.411777317153471,-0.000246446015624997,0.652848648051316,-0.0020761259140625,0.288974301434232,0.99613192734375,0.222987320147406,-0.2757917390625,0.185945362223421,-0.100438539,0.120857987421638,"train"
"3209",1,"WALKING",1,0.0146356553015625,0.23037085736127,0.004115730265625,0.204416130816882,0.019783260984375,0.121078121110632,0.01652145709375,0.452557654888723,0.0097588211484375,0.668639625293979,-0.0046642854296875,0.283391069015168,1.01068951328125,0.230009157959915,-0.27976801296875,0.204431497517951,-0.0917932625390625,0.119816758304361,"train"
"3210",1,"WALKING",1,0.00987890289609375,0.220940553238387,-0.0069691455703125,0.202648547201918,0.005901545546875,0.120060482621667,0.0176305745546875,0.428155090701023,-0.0178136885390625,0.655375704870356,0.0174654642109375,0.278162810493034,1.00288815625,0.220800820935129,-0.283552028195312,0.202796893469791,-0.094601158734375,0.118848331906352,"train"
"3211",1,"WALKING",1,-0.0129911324398438,0.223686413361456,-0.0082202753515625,0.201297400766592,-0.0051013995703125,0.126452804223947,0.0461272690078125,0.42589456881523,-0.085441343859375,0.698515668602888,0.0015905826328125,0.296346884645985,0.9836614671875,0.223630921791752,-0.281948747960937,0.201145908920502,-0.10305262871875,0.124985231476116,"train"
"3212",1,"WALKING",1,-0.0118457920546875,0.234584456578925,-0.00231045115625,0.20595807940595,-0.0140162761484375,0.127291709896493,0.031736908471875,0.443108845366151,-0.039718331828125,0.731308749592848,0.0079382720703125,0.314034160113767,0.98550174453125,0.234429949415199,-0.280533084054688,0.205752226649425,-0.115033384594531,0.125670816881905,"train"
"3213",1,"WALKING",1,0.001292414109375,0.219674328399469,0.00738789721875,0.201502507452846,-0.006488814140625,0.124351229622837,0.0015464914921875,0.423074243493566,-0.002716875859375,0.667391643312699,0.0182998630625,0.338922963667715,0.99637820546875,0.219446039059082,-0.278369566507813,0.201240845629437,-0.115363499000781,0.121810113131731,"train"
"3214",1,"WALKING",1,-0.0009315403671875,0.21789644458681,-0.000568033623515625,0.191311861009764,-0.0065424835546875,0.125755687046926,-0.033074336596875,0.441326495303266,-0.03525636328125,0.661238845311208,-0.0066612564609375,0.347217179723139,0.9959988,0.217611954009231,-0.286797917890625,0.191201507327737,-0.117683589867187,0.123711418403082,"train"
"3215",1,"WALKING",1,0.0031507220703125,0.244956613354888,-0.0121304809297656,0.205171152860069,-0.0140279734804687,0.134746885405715,-0.039529003578125,0.468257075269246,0.0120349034375,0.780500163416713,-0.0337989599742188,0.373702162009807,0.993676065625,0.244177706054606,-0.2981149754375,0.205120435369898,-0.126461418539063,0.133054620120189,"train"
"3216",1,"WALKING",1,0.001659677578125,0.251435421174164,-0.0083245609859375,0.197673302113291,-0.00428231349609375,0.144132152563992,-0.0047560391953125,0.452555288038708,0.0907258162265625,0.881784649271659,-0.0184318108804687,0.372564820977621,0.9834720015625,0.25091195799898,-0.29967491796875,0.197697858431237,-0.120049801039063,0.142823334726793,"train"
"3217",1,"WALKING",1,-0.0250159716601563,0.229251753704503,-0.0170343091953125,0.20333229022936,-0.00151738384375,0.137674769013169,0.243237572054687,0.673780759861051,-0.0665579431484375,0.785551634659735,-0.09009334334375,0.341844562419424,0.9547627734375,0.229474663421325,-0.332695609328125,0.202655527091155,-0.149266158007813,0.133643013942941,"train"
"3218",1,"WALKING",1,0.003888409975,0.218238738362235,0.0163774743820312,0.187317854104785,0.0323892826828125,0.135871661336246,0.221393946601563,0.639850420519381,-0.071173840140625,0.761120370470299,-0.046115593171875,0.323076469056771,0.97159144140625,0.217882261286099,-0.314873785625,0.185518581783429,-0.12486173803125,0.132976270867509,"train"
"3219",1,"WALKING",1,0.0248685134992187,0.234077389399238,0.0233176594898437,0.200227024584242,0.014981345175,0.144275306322206,-0.040518009140625,0.505639556107634,0.0188943399609375,0.738267969284527,0.0322894958796875,0.323250480564793,0.99806986171875,0.233500706075164,-0.29642617621875,0.198654888406322,-0.11540262309375,0.139818794617682,"train"
"3220",1,"WALKING",1,0.0105129725328125,0.237201590570521,-0.003233720525,0.21830529276747,0.0087447820390625,0.138821023674447,-0.0626324713359375,0.486623514134833,0.02497231396875,0.753683042972849,0.0345684780359375,0.33114511090686,0.9918693171875,0.236862332293809,-0.307533232703125,0.218145900015895,-0.118941190500781,0.136856241137125,"train"
"3221",1,"WALKING",1,-0.00773562982734375,0.236216234840766,-0.00015927678671875,0.1935628034694,0.0073945814765625,0.128032243865806,-0.030492502671875,0.480845598934358,-0.0325605400703125,0.76899915106058,0.0240942750703125,0.306059570664901,0.97558666015625,0.235907515920589,-0.297923261546875,0.193211425875588,-0.115831632936719,0.127743018299347,"train"
"3222",1,"WALKING",1,0.000182143276562501,0.23722539061985,-0.00328331604453125,0.194215164160709,-0.0073161166796875,0.126389763624538,0.0050508442125,0.42667617295184,-0.0452757125546875,0.740571941137668,0.0233843176015625,0.312581111189373,0.9881819203125,0.236946378929849,-0.289060613265625,0.193591443257906,-0.120580418529687,0.125125768333248,"train"
"3223",1,"WALKING",1,-0.0022162915984375,0.218902054170412,-0.0007706899921875,0.20545116242998,-0.00710131584375,0.123940631056473,0.020315223759375,0.444833530786419,0.00604624106249999,0.679949776672691,0.024304741171875,0.308937690406869,0.99365313125,0.218026764540127,-0.291773230859375,0.205000677989119,-0.120530894476562,0.121533412230373,"train"
"3224",1,"WALKING",1,0.001853030828125,0.210685971549717,0.019804259421875,0.204899073817875,0.005210046671875,0.118405346729635,0.0202519409289062,0.471575063071193,-0.006303349625,0.654112158819955,-0.006263657765625,0.300161712607212,0.99626985625,0.209706150807945,-0.27921174221875,0.205291602162889,-0.105386930015625,0.116310893410336,"train"
"3225",1,"WALKING",1,0.0058246813671875,0.226722948302684,0.0078392795234375,0.205875374556729,-0.00550470321875,0.126159606862646,0.00259007353046875,0.503299170777617,-0.0239461873359375,0.698497599483658,-0.0276458293742187,0.307882568078379,0.9938490375,0.226390872815229,-0.277645628054688,0.205548962536036,-0.106533917492188,0.124351852215441,"train"
"3226",1,"WALKING",1,0.00675612137265625,0.229783057621176,-0.0196676527734375,0.195570703716981,-0.0101789478984375,0.127329170064023,-0.0149992490703125,0.45749074022527,0.0032653085078125,0.717820490484152,-0.0222987824679688,0.316609508878204,0.9942404375,0.229584694118756,-0.293463442164063,0.196199854476296,-0.109129447945312,0.125640015081517,"train"
"3227",1,"WALKING",1,0.00209147116953125,0.214862729827591,-0.0114258089609375,0.179304053572896,-0.0041990538671875,0.115549114516787,-0.0043649596875,0.379516896916037,0.063117036140625,0.675303343215058,-0.016091284703125,0.291088838152784,0.9915938421875,0.214757123032028,-0.2922093781875,0.179584810958117,-0.104448519289062,0.114264323461063,"train"
